ensembl_gene_id	Score
1	ENSG00000006210	3.21086170657422e-05
2	ENSG00000008056	0.000162906761117462
3	ENSG00000008735	8.39179348522556e-05
4	ENSG00000020129	0.00052307784464157
5	ENSG00000042753	7.1294782574153e-05
6	ENSG00000053438	2.07593737996842e-05
7	ENSG00000054356	0.000402340860838907
8	ENSG00000065000	0.000177410259124991
9	ENSG00000067191	6.49279863464494e-05
10	ENSG00000071553	0.00147526236198514
11	ENSG00000072062	0.000555974254322111
12	ENSG00000099365	2.23446114379706e-05
13	ENSG00000101152	0.00484541799056703
14	ENSG00000102003	6.34336706315392e-05
15	ENSG00000102312	0.000101158395370311
16	ENSG00000103423	2.10426455454746e-05
17	ENSG00000104142	0.00140074875139787
18	ENSG00000104888	0.00125161154251648
19	ENSG00000105376	1.17314823849016e-05
20	ENSG00000105402	0.00118252553559447
21	ENSG00000105649	0.000625588462352368
22	ENSG00000106089	0.000262110497981412
23	ENSG00000106976	0.000163326561130817
24	ENSG00000107742	0.0018266082949753
25	ENSG00000108797	0.000129482691049566
26	ENSG00000108947	0.00017213449317341
27	ENSG00000112079	1.22275337342906e-05
28	ENSG00000113758	2.57530922202186e-05
29	ENSG00000120324	1.06394052609088e-05
30	ENSG00000121905	0.000211852679527039
31	ENSG00000122585	3.13484701865708e-05
32	ENSG00000122733	0.000397932989502823
33	ENSG00000124507	0.00152330306298969
34	ENSG00000127445	7.85579072393002e-05
35	ENSG00000127561	0.000599218892883229
36	ENSG00000128245	1.7682584640746e-05
37	ENSG00000129990	0.00011552173591811
38	ENSG00000132535	4.14772479957196e-05
39	ENSG00000132718	4.47465615955447e-07
40	ENSG00000135631	2.00731411310575e-05
41	ENSG00000136827	3.51458987017974e-07
42	ENSG00000137478	1.66747192113756e-05
43	ENSG00000138207	4.02717171814695e-05
44	ENSG00000139182	2.69276551273453e-05
45	ENSG00000143761	0.000561804357828807
46	ENSG00000143952	4.27299892163309e-05
47	ENSG00000145920	0.000196235623599123
48	ENSG00000149582	0.00101404587738723
49	ENSG00000149927	0.000267462199319112
50	ENSG00000152556	3.42834644090996e-05
51	ENSG00000154146	0.000118081417049944
52	ENSG00000157823	2.75705428184785e-05
53	ENSG00000159164	0.000317008796400906
54	ENSG00000159720	0.00151914832131723
55	ENSG00000160014	0.00205978292512922
56	ENSG00000160714	0.000313367318783782
57	ENSG00000160716	5.488523908371e-05
58	ENSG00000161203	9.86394221201307e-05
59	ENSG00000164076	0.000209468829434667
60	ENSG00000164885	8.4591339824055e-05
61	ENSG00000165280	5.05003481673136e-05
62	ENSG00000166263	5.24164355645869e-05
63	ENSG00000167371	0.000498304809258061
64	ENSG00000168539	5.24164355645869e-05
65	ENSG00000169750	0.000294655115338573
66	ENSG00000171246	0.000486950106917658
67	ENSG00000171603	0.000222842796234807
68	ENSG00000171992	0.000118081417049944
69	ENSG00000172375	0.000221780688813938
70	ENSG00000172757	0.000330837503327422
71	ENSG00000173267	7.99073667778126e-05
72	ENSG00000174938	7.9322658756508e-05
73	ENSG00000176749	9.59940145378635e-05
74	ENSG00000181754	3.79107557701135e-05
75	ENSG00000183020	0.000118081417049944
76	ENSG00000184009	5.9498234558309e-05
77	ENSG00000188191	0.000153170092355961
78	ENSG00000196230	0.000841006331408803
79	ENSG00000196961	0.000277891723845787
80	ENSG00000197106	0.000192369259218479
81	ENSG00000204843	1.54568313984747e-05
82	ENSG00000213760	1.76825846407459e-05
83	ENSG00000220205	8.43663713829076e-05
