"ensembl_gene_id","hgnc_symbol","gene_biotype","Coreness","Degree","Degree_norm","Betweenness","Betweenness_norm","Eigenvector","Closeness"
"ENSG00000007168","PAFAH1B1","protein_coding",46,142,0.0523985239852399,5009.97355060632,0.00136485694142562,0.63133754375267,0.444371405094495
"ENSG00000008277","ADAM22","protein_coding",46,283,0.104428044280443,48363.1790559376,0.0131754828597684,0.769368103378332,0.468063008481911
"ENSG00000009844","VTA1","protein_coding",46,65,0.0239852398523985,1287.31151058141,0.000350699666025482,0.371554330100158,0.443715129635707
"ENSG00000013392","RWDD2A","protein_coding",46,119,0.0439114391143911,3831.40878323063,0.00104378293027087,0.541187772303271,0.435847840103159
"ENSG00000014641","MDH1","protein_coding",46,167,0.0616236162361624,18316.5695725127,0.00498994592918037,0.596900433197669,0.422170179547229
"ENSG00000015479","MATR3","protein_coding",46,98,0.0361623616236162,2170.9813861073,0.000591436059413081,0.498690658612935,0.436199386997903
"ENSG00000018189","RUFY3","protein_coding",46,88,0.0324723247232472,3097.21724948235,0.000843768618608289,0.443620651382575,0.450291423813489
"ENSG00000022355","GABRA1","protein_coding",46,113,0.0416974169741697,3641.32387499352,0.000991998483936562,0.430659195445354,0.408335850196315
"ENSG00000023516","AKAP11","protein_coding",46,116,0.0428044280442804,2368.78781084461,0.000645324062839492,0.567474412500203,0.434307741728236
"ENSG00000023572","GLRX2","protein_coding",46,77,0.0284132841328413,891.055117855918,0.000242748339988999,0.412723443001379,0.416897934011718
"ENSG00000023734","STRAP","protein_coding",46,115,0.0424354243542435,5110.35769772912,0.00139220439119271,0.538713097467048,0.438249594813614
"ENSG00000047597","XK","protein_coding",46,75,0.0276752767527675,960.977185553125,0.000261797067191125,0.414165746234531,0.438249594813614
"ENSG00000050748","MAPK9","protein_coding",46,85,0.0313653136531365,1901.10718238563,0.000517914777006979,0.444751048590884,0.42811906269791
"ENSG00000061676","NCKAP1","protein_coding",46,93,0.0343173431734317,7462.75613910554,0.00203306353132187,0.457036875864951,0.457917019475021
"ENSG00000061794","MRPS35","protein_coding",46,153,0.0564575645756458,7555.01339873864,0.00205819698959969,0.668206236407084,0.456911118621156
"ENSG00000061918","GUCY1B1","protein_coding",46,266,0.0981549815498155,43287.811458271,0.0117928107506265,0.788690540178293,0.455679137175598
"ENSG00000065154","OAT","protein_coding",46,130,0.0479704797047971,5060.41239049283,0.00137859789235903,0.520913514819872,0.42375803165648
"ENSG00000065548","ZC3H15","protein_coding",46,85,0.0313653136531365,2619.93041432285,0.000713742333351816,0.428448953759414,0.444810001645007
"ENSG00000067992","PDK3","protein_coding",46,70,0.025830258302583,686.9697967258,0.000187149789542798,0.415840260373396,0.427915809463523
"ENSG00000069329","VPS35","protein_coding",46,132,0.0487084870848708,5088.74613115541,0.00138631679590797,0.565638362438028,0.424489795918367
"ENSG00000069345","DNAJA2","protein_coding",46,152,0.0560885608856089,34125.5201960355,0.00929674630990466,0.430422115037942,0.402920578155267
"ENSG00000070087","PFN2","protein_coding",46,158,0.0583025830258303,8008.19590567014,0.00218165658156565,0.59909662595723,0.418316831683168
"ENSG00000070718","AP3M2","protein_coding",46,96,0.0354243542435424,2251.41093641394,0.000613347318808548,0.428762757204635,0.420594182610048
"ENSG00000070961","ATP2B1","protein_coding",46,303,0.111808118081181,63637.5494765418,0.0173366486391656,0.858636907648116,0.465965879717388
"ENSG00000073969","NSF","protein_coding",46,80,0.029520295202952,790.889029976173,0.000215460295659589,0.435263203306135,0.424890006285355
"ENSG00000075089","ACTR6","protein_coding",46,79,0.0291512915129151,2171.06416546938,0.000591458610826937,0.422397457400397,0.437682097766267
"ENSG00000075303","SLC25A40","protein_coding",46,133,0.0490774907749078,8317.52689575993,0.00226592699632084,0.460259309547493,0.447163882917149
"ENSG00000075790","BCAP29","protein_coding",46,225,0.0830258302583026,18785.1192543668,0.00511759196946814,0.779850184812019,0.464844421523122
"ENSG00000075945","KIFAP3","protein_coding",46,409,0.150922509225092,151991.0443578,0.0414066121968183,0.957214470162751,0.497607655502392
"ENSG00000077152","UBE2T","protein_coding",46,91,0.0335793357933579,1094.88504955892,0.00029827731521113,0.467714541835969,0.422302045915977
"ENSG00000077254","USP33","protein_coding",46,147,0.0542435424354244,13157.7686795721,0.0035845442564888,0.536906880541105,0.45947323704333
"ENSG00000078668","VDAC3","protein_coding",46,218,0.0804428044280443,19606.7184115525,0.00534141856284776,0.75384053164288,0.448722203783604
"ENSG00000079785","DDX1","protein_coding",46,233,0.0859778597785978,19078.8045967856,0.005197600072135,0.809678619690109,0.452476572958501
"ENSG00000083720","OXCT1","protein_coding",46,254,0.0937269372693727,24140.0422130231,0.00657642277907129,0.781471298767087,0.457374830852503
"ENSG00000085231","AK6","protein_coding",46,64,0.0236162361623616,987.069992931268,0.000268905477826752,0.360147276161832,0.428662016487001
"ENSG00000085365","SCAMP1","protein_coding",46,267,0.0985239852398524,40671.431553698,0.0110800356754506,0.836055040942455,0.473306493961141
"ENSG00000085415","SEH1L","protein_coding",46,133,0.0490774907749078,5377.27639892058,0.00146492051203398,0.616568793305256,0.451117784451118
"ENSG00000085433","WDR47","protein_coding",46,210,0.0774907749077491,34157.873913137,0.00930556036748816,0.66788800785961,0.43009384444091
"ENSG00000086289","EPDR1","protein_coding",46,59,0.0217712177121771,469.63072982771,0.000127940547996418,0.318787367625792,0.416192088656303
"ENSG00000087448","KLHL42","protein_coding",46,122,0.0450184501845018,4480.79642063238,0.00122069428831117,0.542822177162516,0.428322509108189
"ENSG00000087470","DNM1L","protein_coding",46,235,0.0867158671586716,64649.3010697873,0.0176122780753474,0.702545548188543,0.477316857899382
"ENSG00000089818","NECAP1","protein_coding",46,166,0.0612546125461255,14238.0861390982,0.00387885295266924,0.577960708696885,0.433333333333333
"ENSG00000091164","TXNL1","protein_coding",46,182,0.0671586715867159,10526.3314642595,0.00286766714866245,0.71768661515725,0.448127278753729
"ENSG00000096092","TMEM14A","protein_coding",46,126,0.0464944649446494,3785.22429588944,0.00103120098397972,0.610276317258568,0.445249464844393
"ENSG00000097007","ABL1","protein_coding",46,103,0.0380073800738007,2566.13349042517,0.000699086546396572,0.43226873864118,0.429138232026662
"ENSG00000100554","ATP6V1D","protein_coding",46,142,0.0523985239852399,5338.04689833132,0.00145423329868903,0.541071212743066,0.42243399468833
"ENSG00000100744","GSKIP","protein_coding",46,101,0.0372693726937269,2485.72669945904,0.000677181487282119,0.551488910365478,0.45021645021645
"ENSG00000100934","SEC23A","protein_coding",46,170,0.0627306273062731,10801.2284241602,0.00294255677035555,0.667922655141327,0.456988338685144
"ENSG00000101132","PFDN4","protein_coding",46,70,0.025830258302583,404.621341288696,0.000110230172021564,0.420997107063684,0.417477227111317
"ENSG00000101557","USP14","protein_coding",46,171,0.06309963099631,19115.4201628702,0.00520757517660011,0.514151337481328,0.451117784451118
"ENSG00000101654","RNMT","protein_coding",46,130,0.0479704797047971,8410.05529865305,0.0022911343216075,0.545105267054509,0.453843571668345
"ENSG00000101911","PRPS2","protein_coding",46,78,0.0287822878228782,862.791287243535,0.000235048481893357,0.440636004092932,0.42020202020202
"ENSG00000102471","NDFIP2","protein_coding",46,229,0.0845018450184502,20174.3914192817,0.00549606856992523,0.812365655716514,0.462459380879083
"ENSG00000103160","HSDL1","protein_coding",46,77,0.0284132841328413,1445.55195587972,0.000393808789855796,0.3738831630246,0.413645403090103
"ENSG00000103769","RAB11A","protein_coding",46,237,0.0874538745387454,67301.9677673378,0.0183349386879972,0.674787800281513,0.472396925227114
"ENSG00000104093","DMXL2","protein_coding",46,306,0.112915129151292,68948.6149131018,0.0187835314329035,0.807213651989507,0.471162223383865
"ENSG00000104164","BLOC1S6","protein_coding",46,141,0.052029520295203,5508.67739540453,0.00150071781921531,0.57171644282207,0.434517113932187
"ENSG00000104231","ZFAND1","protein_coding",46,84,0.0309963099630996,4231.24608233075,0.0011527097953741,0.407664620587837,0.457994579945799
"ENSG00000104365","IKBKB","protein_coding",46,73,0.0269372693726937,3717.73439135463,0.00101281484605902,0.379120953322978,0.439603316533897
"ENSG00000104643","MTMR9","protein_coding",46,317,0.116974169741697,65127.8124953197,0.0177426379732775,0.969581149583178,0.476980067031222
"ENSG00000105819","PMPCB","protein_coding",46,73,0.0269372693726937,2194.32437634625,0.000597795342938123,0.39917888453018,0.44532279314888
"ENSG00000106299","WASL","protein_coding",46,271,0.1,24712.9236914995,0.00673249171927917,0.856951199687687,0.45407220822838
"ENSG00000106853","PTGR1","protein_coding",46,104,0.0383763837638376,1317.77695855138,0.000358999306276163,0.496332822144423,0.420398009950249
"ENSG00000107758","PPP3CB","protein_coding",46,232,0.0856088560885609,23727.8101063651,0.00646411922166376,0.782108916064349,0.457220155563071
"ENSG00000107882","SUFU","protein_coding",46,64,0.0236162361623616,847.095354879336,0.000230772470847983,0.38704590049435,0.430299172501591
