Node.1	Node.2	weight
ENSG00000081307	ENSG00000083097	0.52
ENSG00000081307	ENSG00000132485	0.54
ENSG00000081307	ENSG00000111605	0.53
ENSG00000081307	ENSG00000138674	0.52
ENSG00000081307	ENSG00000170667	-0.53
ENSG00000081307	ENSG00000050130	0.54
ENSG00000081307	ENSG00000117385	-0.52
ENSG00000081307	ENSG00000163527	0.54
ENSG00000081307	ENSG00000273154	-0.54
ENSG00000081307	ENSG00000198937	-0.52
ENSG00000081307	ENSG00000139324	0.55
ENSG00000081307	ENSG00000113083	0.52
ENSG00000081307	ENSG00000120217	0.52
ENSG00000081307	ENSG00000261777	-0.54
ENSG00000081307	ENSG00000136021	0.53
ENSG00000081307	ENSG00000267395	-0.54
ENSG00000081307	ENSG00000178386	0.54
ENSG00000081307	ENSG00000122390	-0.54
ENSG00000081307	ENSG00000159459	0.52
ENSG00000081307	ENSG00000259322	0.52
ENSG00000081307	ENSG00000226849	-0.52
ENSG00000081307	ENSG00000129946	-0.54
ENSG00000081307	ENSG00000141279	0.54
ENSG00000081307	ENSG00000261221	-0.54
ENSG00000081307	ENSG00000153201	0.51
ENSG00000081307	ENSG00000134313	0.52
ENSG00000081307	ENSG00000163512	0.54
ENSG00000081307	ENSG00000113282	0.54
ENSG00000081307	ENSG00000266994	-0.53
ENSG00000081307	ENSG00000176531	-0.53
ENSG00000081307	ENSG00000163291	0.52
ENSG00000081307	ENSG00000102910	0.51
ENSG00000081307	ENSG00000235609	0.54
ENSG00000081307	ENSG00000141577	-0.52
ENSG00000081307	ENSG00000031823	-0.55
ENSG00000081307	ENSG00000142409	-0.53
ENSG00000081307	ENSG00000228274	-0.54
ENSG00000081307	ENSG00000215440	-0.53
ENSG00000081307	ENSG00000213015	-0.54
ENSG00000081307	ENSG00000269749	0.54
ENSG00000081307	ENSG00000263212	-0.53
ENSG00000081307	ENSG00000261052	-0.53
ENSG00000081307	ENSG00000167685	-0.54
ENSG00000081307	ENSG00000262136	-0.51
ENSG00000081307	ENSG00000182208	-0.51
ENSG00000081307	ENSG00000284829	-0.53
ENSG00000211456	ENSG00000147894	0.54
ENSG00000211456	ENSG00000133114	0.52
ENSG00000211456	ENSG00000025156	0.53
ENSG00000211456	ENSG00000118873	0.55
ENSG00000211456	ENSG00000112237	0.54
ENSG00000211456	ENSG00000066739	0.52
ENSG00000211456	ENSG00000145362	0.53
ENSG00000211456	ENSG00000163743	0.53
ENSG00000211456	ENSG00000151893	0.53
ENSG00000211456	ENSG00000134987	0.54
ENSG00000211456	ENSG00000164713	-0.53
ENSG00000211456	ENSG00000180773	0.53
ENSG00000211456	ENSG00000196455	0.51
ENSG00000211456	ENSG00000111711	0.53
ENSG00000211456	ENSG00000101557	0.54
ENSG00000211456	ENSG00000162572	-0.52
ENSG00000211456	ENSG00000261167	0.52
ENSG00000211456	ENSG00000083750	0.52
ENSG00000211456	ENSG00000111912	0.53
ENSG00000211456	ENSG00000164347	0.54
ENSG00000211456	ENSG00000153989	0.53
ENSG00000211456	ENSG00000184428	-0.53
ENSG00000211456	ENSG00000107560	0.53
ENSG00000211456	ENSG00000181513	-0.52
ENSG00000211456	ENSG00000117906	0.52
ENSG00000211456	ENSG00000114354	0.53
ENSG00000211456	ENSG00000114346	0.52
ENSG00000211456	ENSG00000165813	0.52
ENSG00000211456	ENSG00000197121	0.52
ENSG00000211456	ENSG00000105808	-0.51
ENSG00000211456	ENSG00000223732	0.52
ENSG00000211456	ENSG00000197147	0.51
ENSG00000211456	ENSG00000120526	0.53
ENSG00000211456	ENSG00000072401	0.53
ENSG00000211456	ENSG00000128829	0.51
ENSG00000211456	ENSG00000005175	0.52
ENSG00000211456	ENSG00000164975	0.52
ENSG00000211456	ENSG00000087301	0.52
ENSG00000211456	ENSG00000198324	-0.52
ENSG00000211456	ENSG00000152749	0.54
ENSG00000211456	ENSG00000273154	-0.53
ENSG00000211456	ENSG00000139324	0.53
ENSG00000211456	ENSG00000102038	0.51
ENSG00000211456	ENSG00000178386	0.52
ENSG00000211456	ENSG00000031823	-0.53
ENSG00000211456	ENSG00000215440	-0.51
ENSG00000211456	ENSG00000171425	-0.53
ENSG00000114120	ENSG00000147894	0.53
ENSG00000114120	ENSG00000133114	0.53
ENSG00000114120	ENSG00000144320	0.54
ENSG00000114120	ENSG00000025156	0.53
ENSG00000114120	ENSG00000118873	0.54
ENSG00000114120	ENSG00000112237	0.54
ENSG00000114120	ENSG00000071794	0.53
ENSG00000114120	ENSG00000066739	0.53
ENSG00000114120	ENSG00000145362	0.53
ENSG00000114120	ENSG00000004487	0.52
ENSG00000114120	ENSG00000047932	0.53
ENSG00000114120	ENSG00000081019	0.52
ENSG00000114120	ENSG00000151893	0.52
ENSG00000114120	ENSG00000164713	-0.53
ENSG00000114120	ENSG00000180773	0.54
ENSG00000114120	ENSG00000111711	0.53
ENSG00000114120	ENSG00000177888	0.52
ENSG00000114120	ENSG00000058804	0.51
ENSG00000114120	ENSG00000118246	0.55
ENSG00000114120	ENSG00000136213	-0.53
ENSG00000114120	ENSG00000288656	-0.51
ENSG00000114120	ENSG00000257176	0.52
ENSG00000114120	ENSG00000261167	0.52
ENSG00000114120	ENSG00000083750	0.52
ENSG00000114120	ENSG00000008869	0.53
ENSG00000114120	ENSG00000168538	0.54
ENSG00000114120	ENSG00000164347	0.54
ENSG00000114120	ENSG00000279170	0.53
ENSG00000114120	ENSG00000261369	0.54
ENSG00000114120	ENSG00000153989	0.52
ENSG00000114120	ENSG00000145332	0.51
ENSG00000114120	ENSG00000107771	0.54
ENSG00000114120	ENSG00000107560	0.54
ENSG00000114120	ENSG00000136100	0.53
ENSG00000114120	ENSG00000139496	0.54
ENSG00000114120	ENSG00000114346	0.52
ENSG00000114120	ENSG00000105808	-0.52
ENSG00000114120	ENSG00000183735	0.54
ENSG00000114120	ENSG00000223732	0.53
ENSG00000114120	ENSG00000162139	0.52
ENSG00000114120	ENSG00000120526	0.52
ENSG00000114120	ENSG00000087301	0.53
ENSG00000114120	ENSG00000198324	-0.53
ENSG00000114120	ENSG00000132485	0.52
ENSG00000114120	ENSG00000273154	-0.52
ENSG00000114120	ENSG00000139324	0.53
ENSG00000114120	ENSG00000138604	0.52
ENSG00000114120	ENSG00000178386	0.53
ENSG00000114120	ENSG00000122390	-0.52
ENSG00000114120	ENSG00000129946	-0.53
ENSG00000114120	ENSG00000105793	0.51
ENSG00000114120	ENSG00000176531	-0.52
ENSG00000114120	ENSG00000031823	-0.54
ENSG00000114120	ENSG00000263212	-0.53
ENSG00000114120	ENSG00000197766	-0.51
ENSG00000120137	ENSG00000144320	0.54
ENSG00000120137	ENSG00000118873	0.54
ENSG00000120137	ENSG00000112237	0.52
ENSG00000120137	ENSG00000186908	0.54
ENSG00000120137	ENSG00000164347	0.53
ENSG00000120137	ENSG00000261369	0.53
ENSG00000120137	ENSG00000107560	0.53
ENSG00000120137	ENSG00000104320	0.53
ENSG00000120137	ENSG00000117906	0.52
ENSG00000120137	ENSG00000071189	0.5
ENSG00000120137	ENSG00000185728	0.51
ENSG00000147894	ENSG00000144320	0.52
ENSG00000147894	ENSG00000025156	0.53
ENSG00000147894	ENSG00000118873	0.53
ENSG00000147894	ENSG00000145362	0.53
ENSG00000147894	ENSG00000186908	0.55
ENSG00000147894	ENSG00000102753	0.52
ENSG00000147894	ENSG00000287799	0.52
ENSG00000147894	ENSG00000134987	0.53
ENSG00000147894	ENSG00000109184	0.54
ENSG00000147894	ENSG00000101557	0.54
ENSG00000147894	ENSG00000091039	0.52
ENSG00000147894	ENSG00000164347	0.54
ENSG00000147894	ENSG00000261369	0.53
ENSG00000147894	ENSG00000107560	0.52
ENSG00000147894	ENSG00000136100	0.53
ENSG00000147894	ENSG00000117906	0.52
ENSG00000147894	ENSG00000153975	0.52
ENSG00000147894	ENSG00000087301	0.53
ENSG00000147894	ENSG00000198324	-0.53
ENSG00000147894	ENSG00000132485	0.52
ENSG00000147894	ENSG00000178386	0.52
ENSG00000122643	ENSG00000066557	0.54
ENSG00000122643	ENSG00000101557	0.52
ENSG00000122643	ENSG00000091039	0.51
ENSG00000065183	ENSG00000118873	0.53
ENSG00000065183	ENSG00000008869	0.53
ENSG00000065183	ENSG00000164347	0.51
ENSG00000065183	ENSG00000117906	0.52
ENSG00000065183	ENSG00000116406	0.51
ENSG00000144362	ENSG00000112237	0.53
ENSG00000144362	ENSG00000047932	0.52
ENSG00000144362	ENSG00000186908	0.52
ENSG00000144362	ENSG00000164347	0.52
ENSG00000144362	ENSG00000261369	0.51
ENSG00000144362	ENSG00000217930	-0.52
ENSG00000163870	ENSG00000118873	-0.52
ENSG00000163870	ENSG00000112237	-0.51
ENSG00000163870	ENSG00000164347	-0.51
ENSG00000133114	ENSG00000066557	0.54
ENSG00000133114	ENSG00000066739	0.53
ENSG00000133114	ENSG00000186908	0.54
ENSG00000133114	ENSG00000102753	0.51
ENSG00000133114	ENSG00000164713	-0.52
ENSG00000133114	ENSG00000180773	0.52
ENSG00000133114	ENSG00000111711	0.52
ENSG00000133114	ENSG00000109184	0.53
ENSG00000133114	ENSG00000118246	0.54
ENSG00000133114	ENSG00000008869	0.53
ENSG00000133114	ENSG00000114354	0.51
ENSG00000133114	ENSG00000165813	0.51
ENSG00000133114	ENSG00000223732	0.52
ENSG00000133114	ENSG00000087301	0.52
ENSG00000133114	ENSG00000198324	-0.52
ENSG00000133114	ENSG00000152749	0.53
ENSG00000133114	ENSG00000083097	0.53
ENSG00000133114	ENSG00000267395	-0.52
ENSG00000133114	ENSG00000090989	0.52
ENSG00000144320	ENSG00000006715	0.52
ENSG00000144320	ENSG00000066557	0.54
ENSG00000144320	ENSG00000250349	0.52
ENSG00000144320	ENSG00000025156	0.51
ENSG00000144320	ENSG00000174953	0.54
ENSG00000144320	ENSG00000071794	0.53
ENSG00000144320	ENSG00000066739	0.53
ENSG00000144320	ENSG00000081019	0.53
ENSG00000144320	ENSG00000197323	0.52
ENSG00000144320	ENSG00000151893	0.53
ENSG00000144320	ENSG00000134987	0.53
ENSG00000144320	ENSG00000196455	0.53
ENSG00000144320	ENSG00000111711	0.53
ENSG00000144320	ENSG00000109184	0.53
ENSG00000144320	ENSG00000177888	0.53
ENSG00000144320	ENSG00000136213	-0.53
ENSG00000144320	ENSG00000288656	-0.51
ENSG00000144320	ENSG00000115839	0.52
ENSG00000144320	ENSG00000234661	0.53
ENSG00000144320	ENSG00000196911	0.53
ENSG00000144320	ENSG00000008869	0.54
ENSG00000144320	ENSG00000111912	0.52
ENSG00000144320	ENSG00000164347	0.54
ENSG00000144320	ENSG00000279170	0.52
ENSG00000144320	ENSG00000182872	-0.51
ENSG00000144320	ENSG00000184428	-0.52
ENSG00000144320	ENSG00000139496	0.54
ENSG00000144320	ENSG00000164151	0.52
ENSG00000144320	ENSG00000162139	0.51
ENSG00000144320	ENSG00000072401	0.51
ENSG00000144320	ENSG00000164975	0.52
ENSG00000144320	ENSG00000087301	0.51
ENSG00000144320	ENSG00000198324	-0.51
ENSG00000144320	ENSG00000152749	0.54
ENSG00000144320	ENSG00000138674	0.5
ENSG00000144320	ENSG00000117385	-0.52
ENSG00000144320	ENSG00000180228	0.53
ENSG00000144320	ENSG00000176853	0.51
ENSG00000144320	ENSG00000224675	0.53
ENSG00000144320	ENSG00000157500	0.52
ENSG00000144320	ENSG00000261777	-0.51
ENSG00000144320	ENSG00000267395	-0.52
ENSG00000144320	ENSG00000178386	0.53
ENSG00000144320	ENSG00000083807	-0.52
ENSG00000144320	ENSG00000122390	-0.53
ENSG00000144320	ENSG00000129946	-0.52
ENSG00000144320	ENSG00000197114	-0.52
ENSG00000144320	ENSG00000087502	0.53
ENSG00000144320	ENSG00000155975	0.52
ENSG00000144320	ENSG00000266994	-0.52
ENSG00000144320	ENSG00000258782	0.53
ENSG00000144320	ENSG00000078618	0.51
ENSG00000144320	ENSG00000058729	0.53
ENSG00000144320	ENSG00000031823	-0.54
ENSG00000144320	ENSG00000125755	-0.52
ENSG00000144320	ENSG00000142409	-0.52
ENSG00000144320	ENSG00000286053	0.51
ENSG00000144320	ENSG00000171425	-0.52
ENSG00000144320	ENSG00000261052	-0.53
ENSG00000144320	ENSG00000267318	0.53
ENSG00000144320	ENSG00000185728	0.52
ENSG00000144320	ENSG00000254413	-0.51
ENSG00000144320	ENSG00000011243	-0.52
ENSG00000144320	ENSG00000157350	-0.52
ENSG00000006715	ENSG00000174953	0.53
ENSG00000006715	ENSG00000066739	0.52
ENSG00000006715	ENSG00000047932	0.52
ENSG00000006715	ENSG00000163743	0.52
ENSG00000006715	ENSG00000151893	0.52
ENSG00000006715	ENSG00000180773	0.51
ENSG00000006715	ENSG00000109184	0.52
ENSG00000006715	ENSG00000250571	-0.53
ENSG00000006715	ENSG00000101557	0.52
ENSG00000006715	ENSG00000136213	-0.52
ENSG00000006715	ENSG00000008869	0.54
ENSG00000006715	ENSG00000168538	0.52
ENSG00000006715	ENSG00000164347	0.53
ENSG00000006715	ENSG00000261369	0.53
ENSG00000006715	ENSG00000165813	0.52
ENSG00000006715	ENSG00000183735	0.53
ENSG00000006715	ENSG00000113851	0.53
ENSG00000006715	ENSG00000005175	0.52
ENSG00000006715	ENSG00000273154	-0.51
ENSG00000006715	ENSG00000139324	0.51
ENSG00000006715	ENSG00000203896	-0.51
ENSG00000006715	ENSG00000170471	0.51
ENSG00000006715	ENSG00000031823	-0.52
ENSG00000006715	ENSG00000176476	-0.5
ENSG00000066557	ENSG00000250349	0.53
ENSG00000066557	ENSG00000118873	0.54
ENSG00000066557	ENSG00000174953	0.55
ENSG00000066557	ENSG00000071794	0.54
ENSG00000066557	ENSG00000066739	0.54
ENSG00000066557	ENSG00000186908	0.55
ENSG00000066557	ENSG00000151893	0.53
ENSG00000066557	ENSG00000287799	0.53
ENSG00000066557	ENSG00000134987	0.55
ENSG00000066557	ENSG00000111711	0.54
ENSG00000066557	ENSG00000177888	0.53
ENSG00000066557	ENSG00000118246	0.55
ENSG00000066557	ENSG00000101557	0.55
ENSG00000066557	ENSG00000136213	-0.54
ENSG00000066557	ENSG00000288656	-0.53
ENSG00000066557	ENSG00000257176	0.53
ENSG00000066557	ENSG00000196911	0.55
ENSG00000066557	ENSG00000083750	0.53
ENSG00000066557	ENSG00000008869	0.53
ENSG00000066557	ENSG00000168538	0.55
ENSG00000066557	ENSG00000279170	0.55
ENSG00000066557	ENSG00000182872	-0.54
ENSG00000066557	ENSG00000153989	0.54
ENSG00000066557	ENSG00000107560	0.53
ENSG00000066557	ENSG00000165813	0.53
ENSG00000066557	ENSG00000105808	-0.54
ENSG00000066557	ENSG00000197147	0.53
ENSG00000066557	ENSG00000113851	0.54
ENSG00000066557	ENSG00000072401	0.54
ENSG00000066557	ENSG00000198324	-0.54
ENSG00000066557	ENSG00000113083	0.52
ENSG00000066557	ENSG00000120217	0.53
ENSG00000066557	ENSG00000261777	-0.54
ENSG00000066557	ENSG00000138604	0.53
ENSG00000066557	ENSG00000173275	0.55
ENSG00000066557	ENSG00000178386	0.54
ENSG00000066557	ENSG00000083807	-0.54
ENSG00000066557	ENSG00000122390	-0.52
ENSG00000066557	ENSG00000165929	0.54
ENSG00000066557	ENSG00000129946	-0.54
ENSG00000066557	ENSG00000234771	-0.51
ENSG00000066557	ENSG00000203896	-0.53
ENSG00000066557	ENSG00000105793	0.53
ENSG00000066557	ENSG00000113282	0.53
ENSG00000066557	ENSG00000151320	0.54
ENSG00000066557	ENSG00000235609	0.53
ENSG00000066557	ENSG00000176476	-0.52
ENSG00000066557	ENSG00000153339	0.54
ENSG00000066557	ENSG00000171425	-0.54
ENSG00000066557	ENSG00000261052	-0.51
ENSG00000066557	ENSG00000167685	-0.54
ENSG00000066557	ENSG00000180530	0.51
ENSG00000250349	ENSG00000118873	0.54
ENSG00000250349	ENSG00000112237	0.52
ENSG00000250349	ENSG00000163743	0.52
ENSG00000250349	ENSG00000287799	0.52
ENSG00000250349	ENSG00000164713	-0.53
ENSG00000250349	ENSG00000180773	0.52
ENSG00000250349	ENSG00000196455	0.51
ENSG00000250349	ENSG00000111711	0.51
ENSG00000250349	ENSG00000250571	-0.53
ENSG00000250349	ENSG00000118246	0.54
ENSG00000250349	ENSG00000101557	0.52
ENSG00000250349	ENSG00000136213	-0.53
ENSG00000250349	ENSG00000008869	0.53
ENSG00000250349	ENSG00000164347	0.53
ENSG00000250349	ENSG00000261369	0.53
ENSG00000250349	ENSG00000107560	0.52
ENSG00000250349	ENSG00000168395	-0.51
ENSG00000250349	ENSG00000160087	-0.52
ENSG00000250349	ENSG00000005175	0.52
ENSG00000250349	ENSG00000180228	0.51
ENSG00000250349	ENSG00000203896	-0.51
ENSG00000250349	ENSG00000213015	-0.51
ENSG00000250349	ENSG00000128973	-0.5
ENSG00000025156	ENSG00000118873	0.53
ENSG00000025156	ENSG00000145362	0.53
ENSG00000025156	ENSG00000134987	0.52
ENSG00000025156	ENSG00000164713	-0.52
ENSG00000025156	ENSG00000109184	0.53
ENSG00000025156	ENSG00000101557	0.54
ENSG00000025156	ENSG00000136213	-0.52
ENSG00000025156	ENSG00000261369	0.53
ENSG00000025156	ENSG00000114354	0.51
ENSG00000025156	ENSG00000223732	0.5
ENSG00000025156	ENSG00000136840	-0.51
ENSG00000025156	ENSG00000152749	0.52
ENSG00000025156	ENSG00000267395	-0.52
ENSG00000025156	ENSG00000129946	-0.52
ENSG00000118873	ENSG00000112237	0.54
ENSG00000118873	ENSG00000145362	0.54
ENSG00000118873	ENSG00000004487	0.54
ENSG00000118873	ENSG00000047932	0.54
ENSG00000118873	ENSG00000163743	0.54
ENSG00000118873	ENSG00000151893	0.54
ENSG00000118873	ENSG00000134987	0.54
ENSG00000118873	ENSG00000250571	-0.54
ENSG00000118873	ENSG00000101557	0.54
ENSG00000118873	ENSG00000136213	-0.54
ENSG00000118873	ENSG00000288656	-0.53
ENSG00000118873	ENSG00000115839	0.53
ENSG00000118873	ENSG00000234661	0.54
ENSG00000118873	ENSG00000162923	0.54
ENSG00000118873	ENSG00000036257	0.53
ENSG00000118873	ENSG00000196911	0.54
ENSG00000118873	ENSG00000083750	0.54
ENSG00000118873	ENSG00000008869	0.55
ENSG00000118873	ENSG00000173852	0.54
ENSG00000118873	ENSG00000182872	-0.52
ENSG00000118873	ENSG00000128059	0.53
ENSG00000118873	ENSG00000145332	0.53
ENSG00000118873	ENSG00000286786	0.53
ENSG00000118873	ENSG00000274349	0.53
ENSG00000118873	ENSG00000119285	0.53
ENSG00000118873	ENSG00000104320	0.53
ENSG00000118873	ENSG00000040487	-0.52
ENSG00000118873	ENSG00000215114	0.52
ENSG00000118873	ENSG00000117906	0.54
ENSG00000118873	ENSG00000114354	0.53
ENSG00000118873	ENSG00000139496	0.54
ENSG00000118873	ENSG00000114346	0.53
ENSG00000118873	ENSG00000168071	-0.53
ENSG00000118873	ENSG00000197121	0.52
ENSG00000118873	ENSG00000049883	0.53
ENSG00000118873	ENSG00000168395	-0.53
ENSG00000118873	ENSG00000164151	0.53
ENSG00000118873	ENSG00000162139	0.52
ENSG00000118873	ENSG00000120526	0.53
ENSG00000118873	ENSG00000101811	0.52
ENSG00000118873	ENSG00000160087	-0.53
ENSG00000118873	ENSG00000087301	0.53
ENSG00000118873	ENSG00000152749	0.54
ENSG00000118873	ENSG00000132485	0.53
ENSG00000118873	ENSG00000111605	0.53
ENSG00000118873	ENSG00000213199	-0.52
ENSG00000118873	ENSG00000138674	0.51
ENSG00000118873	ENSG00000170667	-0.53
ENSG00000118873	ENSG00000273154	-0.54
ENSG00000118873	ENSG00000157500	0.51
ENSG00000118873	ENSG00000136021	0.53
ENSG00000118873	ENSG00000140382	0.52
ENSG00000118873	ENSG00000267395	-0.54
ENSG00000118873	ENSG00000173275	0.52
ENSG00000118873	ENSG00000178386	0.54
ENSG00000118873	ENSG00000122390	-0.53
ENSG00000118873	ENSG00000159459	0.51
ENSG00000118873	ENSG00000165929	0.53
ENSG00000118873	ENSG00000226849	-0.52
ENSG00000118873	ENSG00000071189	0.52
ENSG00000118873	ENSG00000141279	0.54
ENSG00000118873	ENSG00000203896	-0.53
ENSG00000118873	ENSG00000105793	0.53
ENSG00000118873	ENSG00000163512	0.54
ENSG00000118873	ENSG00000113282	0.53
ENSG00000118873	ENSG00000266994	-0.54
ENSG00000118873	ENSG00000176531	-0.53
ENSG00000118873	ENSG00000163291	0.52
ENSG00000118873	ENSG00000141577	-0.52
ENSG00000118873	ENSG00000125755	-0.53
ENSG00000118873	ENSG00000142409	-0.53
ENSG00000118873	ENSG00000176476	-0.53
ENSG00000118873	ENSG00000228274	-0.53
ENSG00000118873	ENSG00000269749	0.54
ENSG00000118873	ENSG00000171425	-0.53
ENSG00000118873	ENSG00000100722	0.51
ENSG00000118873	ENSG00000167685	-0.54
ENSG00000118873	ENSG00000214026	-0.51
ENSG00000118873	ENSG00000211455	0.51
ENSG00000112237	ENSG00000066739	0.53
ENSG00000112237	ENSG00000004487	0.52
ENSG00000112237	ENSG00000047932	0.55
ENSG00000112237	ENSG00000287799	0.53
ENSG00000112237	ENSG00000164713	-0.53
ENSG00000112237	ENSG00000109184	0.54
ENSG00000112237	ENSG00000118246	0.55
ENSG00000112237	ENSG00000234661	0.52
ENSG00000112237	ENSG00000036257	0.53
ENSG00000112237	ENSG00000196911	0.54
ENSG00000112237	ENSG00000083750	0.52
ENSG00000112237	ENSG00000008869	0.53
ENSG00000112237	ENSG00000168538	0.54
ENSG00000112237	ENSG00000261369	0.55
ENSG00000112237	ENSG00000119285	0.51
ENSG00000112237	ENSG00000104320	0.52
ENSG00000112237	ENSG00000117906	0.53
ENSG00000112237	ENSG00000171109	0.53
ENSG00000112237	ENSG00000164180	0.53
ENSG00000112237	ENSG00000162139	0.51
ENSG00000112237	ENSG00000198324	-0.53
ENSG00000112237	ENSG00000111605	0.54
ENSG00000112237	ENSG00000198937	-0.51
ENSG00000112237	ENSG00000139324	0.54
ENSG00000112237	ENSG00000120217	0.52
ENSG00000112237	ENSG00000135040	0.53
ENSG00000112237	ENSG00000173275	0.53
ENSG00000112237	ENSG00000178386	0.52
ENSG00000112237	ENSG00000083807	-0.53
ENSG00000112237	ENSG00000159459	0.53
ENSG00000112237	ENSG00000141279	0.52
ENSG00000112237	ENSG00000261221	-0.53
ENSG00000112237	ENSG00000105793	0.52
ENSG00000112237	ENSG00000163291	0.52
ENSG00000112237	ENSG00000102910	0.52
ENSG00000112237	ENSG00000235609	0.52
ENSG00000112237	ENSG00000228274	-0.52
ENSG00000112237	ENSG00000269749	0.53
ENSG00000112237	ENSG00000078142	0.54
ENSG00000174953	ENSG00000186908	0.55
ENSG00000174953	ENSG00000102753	0.53
ENSG00000174953	ENSG00000151893	0.53
ENSG00000174953	ENSG00000287799	0.54
ENSG00000174953	ENSG00000177888	0.53
ENSG00000174953	ENSG00000058804	0.52
ENSG00000174953	ENSG00000101557	0.54
ENSG00000174953	ENSG00000115839	0.52
ENSG00000174953	ENSG00000036257	0.53
ENSG00000174953	ENSG00000257176	0.52
ENSG00000174953	ENSG00000083750	0.53
ENSG00000174953	ENSG00000008869	0.54
ENSG00000174953	ENSG00000173852	0.54
ENSG00000174953	ENSG00000164347	0.54
ENSG00000174953	ENSG00000279170	0.53
ENSG00000174953	ENSG00000286786	0.51
ENSG00000174953	ENSG00000107771	0.55
ENSG00000174953	ENSG00000104320	0.53
ENSG00000174953	ENSG00000136100	0.54
ENSG00000174953	ENSG00000183735	0.54
ENSG00000174953	ENSG00000173744	0.53
ENSG00000174953	ENSG00000198324	-0.53
ENSG00000174953	ENSG00000152749	0.53
ENSG00000174953	ENSG00000132485	0.53
ENSG00000174953	ENSG00000050130	0.52
ENSG00000174953	ENSG00000163527	0.53
ENSG00000174953	ENSG00000157500	0.51
ENSG00000174953	ENSG00000138604	0.52
ENSG00000174953	ENSG00000136021	0.51
ENSG00000174953	ENSG00000178386	0.53
ENSG00000174953	ENSG00000090989	0.53
ENSG00000174953	ENSG00000122390	-0.53
ENSG00000174953	ENSG00000105793	0.52
ENSG00000174953	ENSG00000113282	0.52
ENSG00000174953	ENSG00000151320	0.53
ENSG00000174953	ENSG00000258782	0.53
ENSG00000174953	ENSG00000031823	-0.54
ENSG00000174953	ENSG00000142409	-0.53
ENSG00000174953	ENSG00000176476	-0.52
ENSG00000174953	ENSG00000263212	-0.53
ENSG00000174953	ENSG00000261052	-0.53
ENSG00000174953	ENSG00000274070	-0.52
ENSG00000174953	ENSG00000197766	-0.51
ENSG00000174953	ENSG00000061938	-0.52
ENSG00000071794	ENSG00000261369	0.54
ENSG00000071794	ENSG00000217930	-0.51
ENSG00000066739	ENSG00000186908	0.54
ENSG00000066739	ENSG00000168538	0.53
ENSG00000066739	ENSG00000164347	0.53
ENSG00000066739	ENSG00000261369	0.53
ENSG00000066739	ENSG00000286786	0.52
ENSG00000066739	ENSG00000223732	0.53
ENSG00000066739	ENSG00000170471	0.51
ENSG00000145362	ENSG00000047932	0.54
ENSG00000145362	ENSG00000186908	0.54
ENSG00000145362	ENSG00000081019	0.52
ENSG00000145362	ENSG00000287799	0.53
ENSG00000145362	ENSG00000134987	0.53
ENSG00000145362	ENSG00000164713	-0.54
ENSG00000145362	ENSG00000196455	0.51
ENSG00000145362	ENSG00000111711	0.52
ENSG00000145362	ENSG00000109184	0.53
ENSG00000145362	ENSG00000118246	0.54
ENSG00000145362	ENSG00000101557	0.54
ENSG00000145362	ENSG00000115839	0.53
ENSG00000145362	ENSG00000257176	0.52
ENSG00000145362	ENSG00000261167	0.53
ENSG00000145362	ENSG00000083750	0.53
ENSG00000145362	ENSG00000008869	0.53
ENSG00000145362	ENSG00000173852	0.52
