"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"ARF5","protein_coding","ENSG00000004059","No_kegg"
"RBM6","protein_coding","ENSG00000004534","No_kegg"
"HCCS","protein_coding","ENSG00000004961","No_kegg"
"CIAPIN1","protein_coding","ENSG00000005194","No_kegg"
"TAC1","protein_coding","ENSG00000006128","No_kegg"
"GGCT","protein_coding","ENSG00000006625","No_kegg"
"GTF2IRD1","protein_coding","ENSG00000006704","No_kegg"
"PAFAH1B1","protein_coding","ENSG00000007168","No_kegg"
"VTA1","protein_coding","ENSG00000009844","No_kegg"
"NME1-NME2","protein_coding","ENSG00000011052","No_kegg"
"RNF216","protein_coding","ENSG00000011275","No_kegg"
"BRCA1","protein_coding","ENSG00000012048","No_kegg"
"RWDD2A","protein_coding","ENSG00000013392","No_kegg"
"RNF14","protein_coding","ENSG00000013561","No_kegg"
"MDH1","protein_coding","ENSG00000014641","No_kegg"
"MATR3","protein_coding","ENSG00000015479","No_kegg"
"GABRA1","protein_coding","ENSG00000022355","No_kegg"
"NDUFS1","protein_coding","ENSG00000023228","kegg"
"GLRX2","protein_coding","ENSG00000023572","No_kegg"
"STRAP","protein_coding","ENSG00000023734","No_kegg"
"SARS1","protein_coding","ENSG00000031698","No_kegg"
"TMSB10","protein_coding","ENSG00000034510","No_kegg"
"GABARAPL2","protein_coding","ENSG00000034713","No_kegg"
"RPL26L1","protein_coding","ENSG00000037241","No_kegg"
"MAT2B","protein_coding","ENSG00000038274","No_kegg"
"PSMA4","protein_coding","ENSG00000041357","kegg"
"XK","protein_coding","ENSG00000047597","No_kegg"
"SNX29","protein_coding","ENSG00000048471","No_kegg"
"MRPS10","protein_coding","ENSG00000048544","No_kegg"
"MAPK9","protein_coding","ENSG00000050748","kegg"
"OPN3","protein_coding","ENSG00000054277","No_kegg"
"TBC1D22A","protein_coding","ENSG00000054611","No_kegg"
"HPF1","protein_coding","ENSG00000056050","No_kegg"
"TRAF3IP2","protein_coding","ENSG00000056972","No_kegg"
"PITHD1","protein_coding","ENSG00000057757","No_kegg"
"MRPS35","protein_coding","ENSG00000061794","No_kegg"
"GUCY1B1","protein_coding","ENSG00000061918","No_kegg"
"BICRA","protein_coding","ENSG00000063169","No_kegg"
"DDX20","protein_coding","ENSG00000064703","No_kegg"
"ANKS1A","protein_coding","ENSG00000064999","No_kegg"
"OAT","protein_coding","ENSG00000065154","No_kegg"
"KARS1","protein_coding","ENSG00000065427","No_kegg"
"ZBTB11","protein_coding","ENSG00000066422","No_kegg"
"THUMPD1","protein_coding","ENSG00000066654","No_kegg"
"IDI1","protein_coding","ENSG00000067064","No_kegg"
"VPS35","protein_coding","ENSG00000069329","No_kegg"
"DNAJA2","protein_coding","ENSG00000069345","No_kegg"
"FUNDC1","protein_coding","ENSG00000069509","No_kegg"
"MAPK6","protein_coding","ENSG00000069956","No_kegg"
"PFN2","protein_coding","ENSG00000070087","No_kegg"
"SMG6","protein_coding","ENSG00000070366","No_kegg"
"ASNS","protein_coding","ENSG00000070669","No_kegg"
"AP3M2","protein_coding","ENSG00000070718","No_kegg"
"CFAP20","protein_coding","ENSG00000070761","No_kegg"
"CDC42","protein_coding","ENSG00000070831","No_kegg"
"RDH11","protein_coding","ENSG00000072042","No_kegg"
"EPN2","protein_coding","ENSG00000072134","No_kegg"
"CHFR","protein_coding","ENSG00000072609","No_kegg"
"STK10","protein_coding","ENSG00000072786","No_kegg"
"DPP8","protein_coding","ENSG00000074603","No_kegg"
"ZNF532","protein_coding","ENSG00000074657","No_kegg"
"ACTR6","protein_coding","ENSG00000075089","No_kegg"
"TIPIN","protein_coding","ENSG00000075131","No_kegg"
"SLC25A3","protein_coding","ENSG00000075415","No_kegg"
"UBE2T","protein_coding","ENSG00000077152","No_kegg"
"UBE2A","protein_coding","ENSG00000077721","No_kegg"
"VDAC3","protein_coding","ENSG00000078668","kegg"
"PKD2L2","protein_coding","ENSG00000078795","No_kegg"
"PCNP","protein_coding","ENSG00000081154","No_kegg"
"C5orf22","protein_coding","ENSG00000082213","No_kegg"
"ZNF586","protein_coding","ENSG00000083828","No_kegg"
"FAM234B","protein_coding","ENSG00000084444","No_kegg"
"AK6","protein_coding","ENSG00000085231","No_kegg"
"WDR47","protein_coding","ENSG00000085433","No_kegg"
"RRN3","protein_coding","ENSG00000085721","No_kegg"
"DDHD2","protein_coding","ENSG00000085788","No_kegg"
"CHMP5","protein_coding","ENSG00000086065","No_kegg"
"EPDR1","protein_coding","ENSG00000086289","No_kegg"
"KLHL42","protein_coding","ENSG00000087448","No_kegg"
"PHACTR3","protein_coding","ENSG00000087495","No_kegg"
"TRMT6","protein_coding","ENSG00000089195","No_kegg"
"PEBP1","protein_coding","ENSG00000089220","No_kegg"
"IGBP1","protein_coding","ENSG00000089289","No_kegg"
"DDX24","protein_coding","ENSG00000089737","No_kegg"
"NECAP1","protein_coding","ENSG00000089818","No_kegg"
"NDUFB2","protein_coding","ENSG00000090266","kegg"
"DLD","protein_coding","ENSG00000091140","No_kegg"
"FH","protein_coding","ENSG00000091483","No_kegg"
"CD200","protein_coding","ENSG00000091972","No_kegg"
"TMEM14A","protein_coding","ENSG00000096092","No_kegg"
"ABL1","protein_coding","ENSG00000097007","No_kegg"
"RAB18","protein_coding","ENSG00000099246","No_kegg"
"RANBP1","protein_coding","ENSG00000099901","No_kegg"
"TOMM22","protein_coding","ENSG00000100216","No_kegg"
"PSMC6","protein_coding","ENSG00000100519","kegg"
"CNIH1","protein_coding","ENSG00000100528","No_kegg"
"ATP6V1D","protein_coding","ENSG00000100554","No_kegg"
"TMED8","protein_coding","ENSG00000100580","No_kegg"
"PPM1A","protein_coding","ENSG00000100614","No_kegg"
"PSMA6","protein_coding","ENSG00000100902","kegg"
"GMPR2","protein_coding","ENSG00000100938","No_kegg"
