ensembl_gene_id	Score	hgnc_symbol	gene_biotype	kegg	Cluster
ENSG00000281649	1.02947195235131e-06	EBLN3P	lncRNA	No_kegg	AD_cluster3
ENSG00000216895	1.0696008117276e-06	RBM33-DT	lncRNA	No_kegg	AD_cluster3
ENSG00000247970	2.21666677978256e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000260032	2.32633380079079e-06	NORAD	lncRNA	No_kegg	AD_cluster3
ENSG00000253875	2.52498381670861e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000259723	2.62584330983141e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000288665	2.68261446628502e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000259287	2.74284538391225e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000247556	3.82031426702184e-06	OIP5-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000272182	3.91709076680945e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000255202	4.04469774700201e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000254604	5.03323235863477e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000213904	5.32655138133433e-06	LIPE-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000265479	5.81174183513673e-06	DTX2P1-UPK3BP1-PMS2P11	lncRNA	No_kegg	AD_cluster3
ENSG00000214719	7.25525991473202e-06		lncRNA	No_kegg	AD_cluster3
ENSG00000236065	1.00587917532186e-05		lncRNA	No_kegg	AD_cluster3
ENSG00000234661	1.05588216637189e-05	CHL1-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000255197	1.11692755408408e-05	SLC39A13-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000236859	1.14039305204776e-05	NIFK-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000254860	1.17100436695364e-05	TMEM9B-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000260878	1.19224053395087e-05		lncRNA	No_kegg	AD_cluster3
ENSG00000197568	1.33998672971101e-05	ANKRD13C-DT	lncRNA	No_kegg	AD_cluster3
ENSG00000260025	1.44994602606934e-05	CRIM1-DT	lncRNA	No_kegg	AD_cluster3
ENSG00000177738	1.52411717411741e-05	ANXA2R-OT1	lncRNA	No_kegg	AD_cluster3
ENSG00000257599	1.85454545268845e-05	OVCH1-AS1	lncRNA	No_kegg	AD_cluster3
ENSG00000276649	1.89477713209154e-05		lncRNA	No_kegg	AD_cluster3
ENSG00000170919	1.90516736570781e-05	TPT1-AS1	lncRNA	No_kegg	AD_cluster3
